prop,seed,test_lang,structure,pos,en_frac,n
0.01,1,nl,subj_pp+obj_pp,det,0.0,28564
0.01,1,nl,subj_pp+obj_pp,noun,0.010380198851701442,28564
0.01,1,nl,subj_pp+obj_pp,prep,0.08412687298697662,14282
0.01,1,nl,subj_pp+obj_pp,aux,0.0,7141
0.01,1,nl,subj_pp+obj_pp,part,0.0,7141
0.01,1,nl,subj_pp,det,0.0,19737
0.01,1,nl,subj_pp,noun,0.011045161290322581,19375
0.01,1,nl,subj_pp,prep,0.08649106592729514,6492
0.01,1,nl,subj_pp,aux,0.0,7015
0.01,1,nl,subj_pp,part,0.0,6557
0.01,1,nl,obj_pp,det,0.0,20283
0.01,1,nl,obj_pp,noun,0.009701787301273822,20254
0.01,1,nl,obj_pp,aux,0.0,7274
0.01,1,nl,obj_pp,prep,0.08356751959769265,6761
0.01,1,nl,obj_pp,part,0.0,6277
0.01,1,en,subj_pp,det,1.0,21231
0.01,1,en,subj_pp,noun,0.9895200414488249,21231
0.01,1,en,subj_pp,prep,0.9161367811219443,7077
0.01,1,en,subj_pp,aux,1.0,7077
0.01,1,en,subj_pp,part,1.0,7077
0.01,1,en,plain,det,1.0,11816
0.01,1,en,plain,noun,0.9909021665538253,11816
0.01,1,en,plain,aux,1.0,5908
0.01,1,en,plain,part,1.0,5908
0.01,1,en,subj_rc,det,1.0,20378
0.01,1,en,subj_rc,noun,0.9893267248994013,20378
0.01,1,en,subj_rc,rel,1.0,8558
0.01,1,en,subj_rc,verb,1.0,8445
0.01,1,en,subj_rc,aux,1.0,7234
0.01,1,en,subj_rc,part,1.0,7347
0.01,1,en,obj_pp,det,1.0,21636
0.01,1,en,obj_pp,noun,0.9902708448881494,21636
0.01,1,en,obj_pp,aux,1.0,7212
0.01,1,en,obj_pp,part,1.0,7212
0.01,1,en,obj_pp,prep,0.918191902384914,7212
0.01,1,en,subj_pp+obj_pp,det,1.0,28666
0.01,1,en,subj_pp+obj_pp,noun,0.9898137165980604,28666
0.01,1,en,subj_pp+obj_pp,prep,0.9172656849745272,14329
0.01,1,en,subj_pp+obj_pp,aux,1.0,7167
0.01,1,en,subj_pp+obj_pp,part,1.0,7164
0.01,1,nl,plain,det,0.0,8916
0.01,1,nl,plain,noun,0.009982054733064155,8916
0.01,1,nl,plain,aux,0.0,4458
0.01,1,nl,plain,part,0.0,4458
0.01,1,nl,subj_rc,aux,0.0,14354
0.01,1,nl,subj_rc,det,0.0,21675
0.01,1,nl,subj_rc,noun,0.010806317539484621,21654
0.01,1,nl,subj_rc,verb,0.0,6998
0.01,1,nl,subj_rc,part,0.0,7247
0.01,1,en,obj_rc,det,1.0,21411
0.01,1,en,obj_rc,noun,0.9895847928634813,21411
0.01,1,en,obj_rc,aux,1.0,7137
0.01,1,en,obj_rc,part,1.0,7224
0.01,1,en,obj_rc,rel,1.0,7137
0.01,1,en,obj_rc,verb,1.0,7050
0.01,1,nl,obj_rc,aux,0.0,7675
0.01,1,nl,obj_rc,det,0.0,21487
0.01,1,nl,obj_rc,noun,0.010762289688880534,21278
0.01,1,nl,obj_rc,verb,0.0,7077
0.01,1,nl,obj_rc,part,0.0,7173
0.01,1,nl,obj_rc,rel,0.0,6960
0.01,1,nl,subj_rc,rel,0.0,532
0.01,1,nl,subj_pp,verb,0.0,33
0.01,1,nl,subj_pp,rel,0.0,2
0.01,2,en,subj_rc,det,1.0,21624
0.01,2,en,subj_rc,noun,0.9893174250832408,21624
0.01,2,en,subj_rc,rel,1.0,7208
0.01,2,en,subj_rc,verb,1.0,7121
0.01,2,en,subj_rc,aux,1.0,7208
0.01,2,en,subj_rc,part,1.0,7295
0.01,2,en,obj_rc,det,1.0,21693
0.01,2,en,obj_rc,noun,0.9894896971373254,21693
0.01,2,en,obj_rc,aux,1.0,7231
0.01,2,en,obj_rc,part,1.0,7313
0.01,2,en,obj_rc,rel,1.0,7231
0.01,2,en,obj_rc,verb,1.0,7149
0.01,2,en,subj_pp,det,1.0,21123
0.01,2,en,subj_pp,noun,0.9895138001230885,21123
0.01,2,en,subj_pp,prep,0.9154239454622923,7041
0.01,2,en,subj_pp,aux,1.0,7041
0.01,2,en,subj_pp,part,1.0,7041
0.01,2,nl,subj_pp+obj_pp,det,0.0,28500
0.01,2,nl,subj_pp+obj_pp,noun,0.010298245614035088,28500
0.01,2,nl,subj_pp+obj_pp,prep,0.08305263157894736,14250
0.01,2,nl,subj_pp+obj_pp,aux,0.0,7125
0.01,2,nl,subj_pp+obj_pp,part,0.0,7125
0.01,2,nl,subj_pp,det,0.0,20233
0.01,2,nl,subj_pp,noun,0.010612185965925499,20778
0.01,2,nl,subj_pp,prep,0.0900121802679659,8210
0.01,2,nl,subj_pp,aux,0.0,7249
0.01,2,nl,subj_pp,part,0.0,6875
0.01,2,nl,obj_pp,det,0.0,21581
0.01,2,nl,obj_pp,noun,0.009605615590652997,21654
0.01,2,nl,obj_pp,aux,0.0,7268
0.01,2,nl,obj_pp,prep,0.08614818850449468,7342
0.01,2,nl,obj_pp,part,0.0,7171
0.01,2,nl,plain,det,0.0,3740
0.01,2,nl,plain,noun,0.011229946524064172,3740
0.01,2,nl,plain,aux,0.0,1870
0.01,2,nl,plain,part,0.0,1870
0.01,2,en,plain,det,1.0,14352
0.01,2,en,plain,noun,0.9903149386845039,14352
0.01,2,en,plain,aux,1.0,7176
0.01,2,en,plain,part,1.0,7176
0.01,2,nl,subj_rc,rel,0.0,14021
0.01,2,nl,subj_rc,det,0.0,21063
0.01,2,nl,subj_rc,noun,0.010598210080075365,14861
0.01,2,nl,subj_rc,aux,0.0,12954
0.01,2,nl,subj_rc,part,0.0,7547
0.01,2,nl,obj_rc,rel,0.0,15292
0.01,2,nl,obj_rc,det,0.0,20657
0.01,2,nl,obj_rc,noun,0.009791243303159062,16239
0.01,2,nl,obj_rc,aux,0.0,5082
0.01,2,nl,obj_rc,verb,0.0,7660
0.01,2,nl,obj_rc,part,0.0,6970
0.01,2,en,subj_pp+obj_pp,det,1.0,28664
0.01,2,en,subj_pp+obj_pp,noun,0.9899176667596986,28664
0.01,2,en,subj_pp+obj_pp,prep,0.9168643594753,14332
0.01,2,en,subj_pp+obj_pp,aux,1.0,7166
0.01,2,en,subj_pp+obj_pp,part,1.0,7166
0.01,2,nl,subj_rc,verb,0.0,2004
0.01,2,en,obj_pp,det,1.0,21510
0.01,2,en,obj_pp,noun,0.9901441190144119,21510
0.01,2,en,obj_pp,aux,1.0,7170
0.01,2,en,obj_pp,part,1.0,7170
0.01,2,en,obj_pp,prep,0.9184797768479777,7170
0.01,2,nl,subj_pp,verb,0.0,204
0.01,3,nl,subj_pp,prep,0.08589698046181173,14075
0.01,3,nl,subj_pp,noun,0.010479113711572587,20851
0.01,3,nl,subj_pp,det,0.0,14347
0.01,3,nl,subj_pp,aux,0.0,7037
0.01,3,nl,subj_pp,part,0.0,6826
0.01,3,nl,subj_pp+obj_pp,det,0.0,28744
0.01,3,nl,subj_pp+obj_pp,noun,0.010176036738101866,28744
0.01,3,nl,subj_pp+obj_pp,prep,0.0827650988032285,14372
0.01,3,nl,subj_pp+obj_pp,aux,0.0,7186
0.01,3,nl,subj_pp+obj_pp,part,0.0,7186
0.01,3,nl,obj_rc,aux,0.0,14844
0.01,3,nl,obj_rc,det,0.0,20694
0.01,3,nl,obj_rc,noun,0.009818308874912649,14310
0.01,3,nl,obj_rc,rel,0.0,5856
0.01,3,nl,obj_rc,verb,0.0,7122
0.01,3,nl,obj_rc,part,0.0,8393
0.01,3,nl,plain,part,0.0,7669
0.01,3,nl,plain,aux,0.0,2714
0.01,3,nl,plain,det,0.0,2715
0.01,3,nl,plain,noun,0.01069615663524293,2758
0.01,3,en,subj_pp+obj_pp,det,1.0,28500
0.01,3,en,subj_pp+obj_pp,noun,0.9897368421052631,28500
0.01,3,en,subj_pp+obj_pp,prep,0.9164210526315789,14250
0.01,3,en,subj_pp+obj_pp,aux,1.0,7125
0.01,3,en,subj_pp+obj_pp,part,1.0,7125
0.01,3,en,obj_rc,aux,1.0,8793
0.01,3,en,obj_rc,part,1.0,8884
0.01,3,en,obj_rc,det,1.0,19936
0.01,3,en,obj_rc,noun,0.9906952247191011,19936
0.01,3,en,obj_rc,rel,1.0,7277
0.01,3,en,obj_rc,verb,1.0,7184
0.01,3,nl,obj_pp,prep,0.08148554952975905,14567
0.01,3,nl,obj_pp,noun,0.009917508573547132,21578
0.01,3,nl,obj_pp,aux,0.0,7047
0.01,3,nl,obj_pp,det,0.0,14579
0.01,3,nl,obj_pp,part,0.0,7047
0.01,3,en,subj_rc,rel,1.0,14297
0.01,3,en,subj_rc,verb,0.9988663738132351,14114
0.01,3,en,subj_rc,det,1.0,14583
0.01,3,en,subj_rc,noun,0.9892027147460067,14587
0.01,3,en,subj_rc,aux,1.0,7220
0.01,3,en,subj_rc,part,1.0,7399
0.01,3,en,subj_pp,prep,0.8985548048048048,10656
0.01,3,en,subj_pp,det,1.0,13342
0.01,3,en,subj_pp,noun,0.9905739581743245,13102
0.01,3,en,subj_pp,verb,1.0,4500
0.01,3,en,subj_pp,aux,1.0,2941
0.01,3,en,subj_pp,part,1.0,3455
0.01,3,nl,subj_rc,verb,0.0,8454
0.01,3,nl,subj_rc,rel,0.0,6906
0.01,3,nl,subj_rc,det,0.0,19297
0.01,3,nl,subj_rc,noun,0.008251473477406679,15270
0.01,3,nl,subj_rc,aux,0.0,12820
0.01,3,nl,subj_rc,part,0.0,8260
0.01,3,en,obj_pp,prep,0.8581759742868622,12445
0.01,3,en,obj_pp,det,1.0,14292
0.01,3,en,obj_pp,noun,0.9893280887283983,15508
0.01,3,en,obj_pp,aux,1.0,3576
0.01,3,en,obj_pp,part,1.0,2355
0.01,3,nl,subj_rc,prep,0.010238907849829351,293
0.01,3,nl,plain,prep,0.0,286
0.01,3,nl,subj_pp,verb,0.0,215
0.01,3,en,plain,aux,1.0,209
0.01,3,en,plain,part,1.0,209
0.01,3,en,plain,det,1.0,106
0.01,3,en,plain,noun,1.0,106
0.01,3,nl,plain,verb,0.0,52
0.01,3,en,subj_pp,rel,1.0,1
0.01,3,nl,obj_rc,prep,0.0,1
0.01,3,en,obj_pp,rel,1.0,1
0.1,1,nl,subj_pp+obj_pp,det,0.0,28564
0.1,1,nl,subj_pp+obj_pp,noun,0.010380198851701442,28564
0.1,1,nl,subj_pp+obj_pp,prep,0.08412687298697662,14282
0.1,1,nl,subj_pp+obj_pp,aux,0.0,7141
0.1,1,nl,subj_pp+obj_pp,part,0.0,7141
0.1,1,nl,subj_pp,det,0.0,21134
0.1,1,nl,subj_pp,noun,0.010531007967905499,17947
0.1,1,nl,subj_pp,prep,0.061170212765957445,10340
0.1,1,nl,subj_pp,aux,0.0,6939
0.1,1,nl,subj_pp,part,0.0,4473
0.1,1,nl,obj_pp,det,0.0,21678
0.1,1,nl,obj_pp,noun,0.009618045945197896,21678
0.1,1,nl,obj_pp,aux,0.0,7226
0.1,1,nl,obj_pp,prep,0.08241073899806255,7226
0.1,1,nl,obj_pp,part,0.0,7226
0.1,1,en,subj_pp,det,1.0,21231
0.1,1,en,subj_pp,noun,0.9895671423861335,21231
0.1,1,en,subj_pp,prep,0.9161367811219443,7077
0.1,1,en,subj_pp,aux,1.0,7077
0.1,1,en,subj_pp,part,1.0,7077
0.1,1,en,plain,det,1.0,14330
0.1,1,en,plain,noun,0.9903698534542917,14330
0.1,1,en,plain,aux,1.0,7165
0.1,1,en,plain,part,1.0,7165
0.1,1,en,subj_rc,det,1.0,19649
0.1,1,en,subj_rc,noun,0.9892127078935173,19421
0.1,1,en,subj_rc,rel,0.9986740597878495,8296
0.1,1,en,subj_rc,verb,1.0,7167
0.1,1,en,subj_rc,aux,1.0,9316
0.1,1,en,subj_rc,part,1.0,8491
0.1,1,nl,plain,det,0.0,14318
0.1,1,nl,plain,noun,0.009603296549797458,14318
0.1,1,nl,plain,aux,0.0,7159
0.1,1,nl,plain,part,0.0,7159
0.1,1,en,obj_pp,det,1.0,21603
0.1,1,en,obj_pp,noun,0.9905337221682173,21603
0.1,1,en,obj_pp,aux,1.0,7201
0.1,1,en,obj_pp,part,1.0,7201
0.1,1,en,obj_pp,prep,0.9188307179558395,7201
0.1,1,en,subj_pp+obj_pp,det,1.0,28675
0.1,1,en,subj_pp+obj_pp,noun,0.9898343504795117,28675
0.1,1,en,subj_pp+obj_pp,prep,0.9172945444397935,14334
0.1,1,en,subj_pp+obj_pp,aux,1.0,7160
0.1,1,en,subj_pp+obj_pp,part,1.0,7160
0.1,1,nl,subj_rc,aux,0.0,15138
0.1,1,nl,subj_rc,det,0.0,21639
0.1,1,nl,subj_rc,noun,0.012004734261398862,17743
0.1,1,nl,subj_rc,part,0.0,7345
0.1,1,en,obj_rc,det,1.0,21411
0.1,1,en,obj_rc,noun,0.9895847928634813,21411
0.1,1,en,obj_rc,aux,1.0,7137
0.1,1,en,obj_rc,part,1.0,7224
0.1,1,en,obj_rc,rel,1.0,7137
0.1,1,en,obj_rc,verb,1.0,7050
0.1,1,nl,subj_rc,rel,0.0,4070
0.1,1,nl,subj_rc,verb,0.0,6395
0.1,1,nl,obj_rc,det,0.0,21495
0.1,1,nl,obj_rc,noun,0.010514073040241916,21495
0.1,1,nl,obj_rc,aux,0.0,7165
0.1,1,nl,obj_rc,rel,0.0,7165
0.1,1,nl,obj_rc,verb,0.0,7165
0.1,1,nl,obj_rc,part,0.0,7165
0.1,1,nl,subj_pp,verb,0.0,2572
0.1,2,en,subj_rc,det,1.0,21624
0.1,2,en,subj_rc,noun,0.9893174250832408,21624
0.1,2,en,subj_rc,rel,1.0,7208
0.1,2,en,subj_rc,verb,1.0,7121
0.1,2,en,subj_rc,aux,1.0,7208
0.1,2,en,subj_rc,part,1.0,7295
0.1,2,en,obj_rc,det,1.0,21693
0.1,2,en,obj_rc,noun,0.9894896971373254,21693
0.1,2,en,obj_rc,aux,1.0,7231
0.1,2,en,obj_rc,part,1.0,7313
0.1,2,en,obj_rc,rel,1.0,7231
0.1,2,en,obj_rc,verb,1.0,7149
0.1,2,en,subj_pp,det,1.0,21123
0.1,2,en,subj_pp,noun,0.9895138001230885,21123
0.1,2,en,subj_pp,prep,0.9155678434708635,7053
0.1,2,en,subj_pp,aux,1.0,7029
0.1,2,en,subj_pp,part,1.0,7031
0.1,2,nl,subj_pp+obj_pp,det,0.0,28500
0.1,2,nl,subj_pp+obj_pp,noun,0.010298245614035088,28500
0.1,2,nl,subj_pp+obj_pp,prep,0.08305263157894736,14250
0.1,2,nl,subj_pp+obj_pp,aux,0.0,7125
0.1,2,nl,subj_pp+obj_pp,part,0.0,7125
0.1,2,nl,subj_pp,aux,0.0,6628
0.1,2,nl,subj_pp,det,0.0,18798
0.1,2,nl,subj_pp,noun,0.010501637870126533,15569
0.1,2,nl,subj_pp,prep,0.10037621486048699,9569
0.1,2,nl,subj_pp,verb,0.0,3268
0.1,2,nl,plain,det,0.0,14242
0.1,2,nl,plain,noun,0.009913823302739438,14273
0.1,2,nl,plain,aux,0.0,7141
0.1,2,nl,plain,part,0.0,7124
0.1,2,nl,obj_pp,aux,0.0,10746
0.1,2,nl,obj_pp,det,0.0,19175
0.1,2,nl,obj_pp,noun,0.009972684636396433,19403
0.1,2,nl,obj_pp,prep,0.07398289712360716,7718
0.1,2,en,plain,det,1.0,14352
0.1,2,en,plain,noun,0.9903497770345596,14352
0.1,2,en,plain,aux,1.0,7176
0.1,2,en,plain,part,1.0,7176
0.1,2,nl,subj_rc,rel,0.0,13722
0.1,2,nl,subj_rc,det,0.0,21492
0.1,2,nl,subj_rc,noun,0.01040133948957329,19709
0.1,2,nl,subj_rc,verb,0.0,2450
0.1,2,nl,subj_rc,aux,0.0,7542
0.1,2,nl,subj_rc,part,0.0,7455
0.1,2,nl,subj_pp,part,0.0,3300
0.1,2,nl,obj_rc,det,0.0,21418
0.1,2,nl,obj_rc,noun,0.01053952321204517,19925
0.1,2,nl,obj_rc,aux,0.0,7254
0.1,2,nl,obj_rc,rel,0.0002278682921271505,8777
0.1,2,nl,obj_rc,verb,0.0,7210
0.1,2,nl,obj_rc,part,0.0,7376
0.1,2,en,subj_pp+obj_pp,det,1.0,28664
0.1,2,en,subj_pp+obj_pp,noun,0.9899176667596986,28664
0.1,2,en,subj_pp+obj_pp,prep,0.9168643594753,14332
0.1,2,en,subj_pp+obj_pp,aux,1.0,7166
0.1,2,en,subj_pp+obj_pp,part,1.0,7166
0.1,2,en,obj_pp,det,1.0,21510
0.1,2,en,obj_pp,noun,0.9901441190144119,21510
0.1,2,en,obj_pp,aux,1.0,7170
0.1,2,en,obj_pp,part,1.0,7170
0.1,2,en,obj_pp,prep,0.9184797768479777,7170
0.1,2,nl,obj_pp,part,0.0,1263
0.1,2,en,subj_pp,verb,1.0,10
0.1,2,nl,obj_pp,verb,0.0,15
0.1,3,nl,subj_pp,prep,0.10940564927422519,10196
0.1,3,nl,subj_pp,det,0.0,17736
0.1,3,nl,subj_pp,noun,0.010886794026862434,11987
0.1,3,nl,subj_pp,verb,0.0,1870
0.1,3,nl,subj_pp,aux,0.0,7526
0.1,3,nl,subj_pp+obj_pp,det,0.0,28744
0.1,3,nl,subj_pp+obj_pp,noun,0.010176036738101866,28744
0.1,3,nl,subj_pp+obj_pp,prep,0.0827650988032285,14372
0.1,3,nl,subj_pp+obj_pp,aux,0.0,7186
0.1,3,nl,subj_pp+obj_pp,part,0.0,7186
0.1,3,nl,obj_rc,aux,0.00013176098557217208,15179
0.1,3,nl,obj_rc,det,0.0,17510
0.1,3,nl,obj_rc,noun,0.015244540570710946,14333
0.1,3,nl,obj_rc,part,0.0,15072
0.1,3,nl,obj_rc,verb,0.0,7159
0.1,3,en,subj_pp+obj_pp,det,1.0,28500
0.1,3,en,subj_pp+obj_pp,noun,0.9897368421052631,28500
0.1,3,en,subj_pp+obj_pp,prep,0.9164210526315789,14250
0.1,3,en,subj_pp+obj_pp,aux,1.0,7125
0.1,3,en,subj_pp+obj_pp,part,1.0,7125
0.1,3,en,obj_rc,aux,1.0,14365
0.1,3,en,obj_rc,part,1.0,14443
0.1,3,en,obj_rc,det,1.0,14759
0.1,3,en,obj_rc,noun,0.9900751981573064,14761
0.1,3,en,obj_rc,rel,1.0,6875
0.1,3,en,obj_rc,verb,1.0,6797
0.1,3,nl,subj_pp,part,0.0,4547
0.1,3,en,subj_rc,rel,0.9987936417825717,14092
0.1,3,en,subj_rc,verb,1.0,11405
0.1,3,en,subj_rc,det,1.0,15853
0.1,3,en,subj_rc,noun,0.9898757332996909,15853
0.1,3,en,subj_rc,aux,1.0,7449
0.1,3,en,subj_rc,part,1.0,7548
0.1,3,en,subj_pp,aux,1.0,13268
0.1,3,en,subj_pp,part,1.0,13307
0.1,3,en,subj_pp,prep,0.9165853658536586,7175
0.1,3,en,subj_pp,det,1.0,14086
0.1,3,en,subj_pp,noun,0.9897487007902043,14047
0.1,3,en,obj_pp,prep,0.8641047866705192,10383
0.1,3,en,obj_pp,det,1.0,15594
0.1,3,en,obj_pp,noun,0.9900282159805053,15594
0.1,3,nl,subj_rc,rel,8.508465923593976e-05,11753
0.1,3,nl,subj_rc,det,0.0,21678
0.1,3,nl,subj_rc,noun,0.010055038103302286,14172
0.1,3,nl,subj_rc,verb,0.0,7519
0.1,3,nl,subj_rc,aux,0.0,9924
0.1,3,nl,subj_rc,part,0.0,7284
0.1,3,nl,obj_pp,prep,0.12809496067579376,13732
0.1,3,nl,obj_pp,det,0.0,14175
0.1,3,nl,obj_pp,noun,0.011315748400187295,12814
0.1,3,nl,obj_rc,rel,0.0,2297
0.1,3,nl,obj_pp,part,0.0,1740
0.1,3,en,obj_pp,aux,1.0,10413
0.1,3,en,obj_pp,part,1.0,10413
0.1,3,en,subj_pp,verb,1.0,199
0.1,3,nl,obj_pp,aux,0.0,64
0.1,3,nl,plain,det,0.0,4
0.1,3,nl,plain,noun,0.0,4
0.1,3,nl,plain,aux,0.0,2
0.1,3,nl,plain,part,0.0,2
0.1,3,nl,subj_pp,rel,1.0,3
0.25,1,nl,subj_pp+obj_pp,det,0.0,28564
0.25,1,nl,subj_pp+obj_pp,noun,0.010380198851701442,28564
0.25,1,nl,subj_pp+obj_pp,prep,0.08412687298697662,14282
0.25,1,nl,subj_pp+obj_pp,aux,0.0,7141
0.25,1,nl,subj_pp+obj_pp,part,0.0,7141
0.25,1,nl,subj_pp,prep,0.059364170558987496,13274
0.25,1,nl,subj_pp,det,0.0,21187
0.25,1,nl,subj_pp,noun,0.010985330564672784,14929
0.25,1,nl,subj_pp,aux,0.0,7072
0.25,1,nl,subj_pp,part,0.0,7000
0.25,1,nl,obj_pp,det,0.0,21678
0.25,1,nl,obj_pp,noun,0.00961848964340084,21677
0.25,1,nl,obj_pp,aux,0.0,7225
0.25,1,nl,obj_pp,prep,0.082387935805202,7228
0.25,1,nl,obj_pp,part,0.0,7226
0.25,1,en,subj_pp,det,1.0,20793
0.25,1,en,subj_pp,noun,0.9897021317549685,20781
0.25,1,en,subj_pp,prep,0.9230320321618467,7711
0.25,1,en,subj_pp,aux,1.0,6183
0.25,1,en,subj_pp,part,1.0,6589
0.25,1,en,plain,det,1.0,14330
0.25,1,en,plain,noun,0.9903698534542917,14330
0.25,1,en,plain,aux,1.0,7165
0.25,1,en,plain,part,1.0,7165
0.25,1,en,subj_rc,rel,1.0,21672
0.25,1,en,subj_rc,verb,1.0,7145
0.25,1,en,subj_rc,det,1.0,14483
0.25,1,en,subj_rc,noun,0.9893668438859352,14483
0.25,1,en,subj_rc,aux,1.0,7234
0.25,1,en,subj_rc,part,1.0,7323
0.25,1,nl,plain,det,0.0,14347
0.25,1,nl,plain,noun,0.009880594930521612,14321
0.25,1,nl,plain,aux,0.0,7155
0.25,1,nl,plain,part,0.0,7131
0.25,1,en,obj_pp,det,1.0,21636
0.25,1,en,obj_pp,noun,0.990293954520244,21636
0.25,1,en,obj_pp,aux,1.0,7212
0.25,1,en,obj_pp,part,1.0,7212
0.25,1,en,obj_pp,prep,0.918191902384914,7212
0.25,1,en,subj_pp+obj_pp,det,1.0,28668
0.25,1,en,subj_pp+obj_pp,noun,0.9898318682851961,28668
0.25,1,en,subj_pp+obj_pp,prep,0.9172945444397935,14334
0.25,1,en,subj_pp+obj_pp,aux,1.0,7167
0.25,1,en,subj_pp+obj_pp,part,1.0,7167
